x y z alpha beta gamma
-0.112869 0.876514 0.629034 1.574937 0.002194 0.012871
-0.085828 0.892542 0.614284 1.557762 -0.000740 -0.021919
-0.079412 0.894547 0.618970 1.562039 0.001582 -0.029238
-0.101563 0.883375 0.630147 1.575423 0.002033 -0.001936
-0.101796 0.879836 0.631218 1.576426 0.004764 0.000134
-0.101824 0.877285 0.629194 1.576275 -0.000491 0.000560
-0.091911 0.891138 0.619218 1.563562 -0.001954 -0.014884
-0.113470 0.878593 0.611038 1.554505 -0.002775 0.013126
-0.113441 0.878555 0.610999 1.554486 -0.002577 0.013050
-0.113378 0.878521 0.610960 1.554448 -0.002499 0.012953
-0.113340 0.878495 0.610943 1.554432 -0.002462 0.012898
-0.113365 0.878495 0.610911 1.554397 -0.002445 0.012919
-0.113394 0.878497 0.610888 1.554373 -0.002432 0.012949
-0.113421 0.878498 0.610867 1.554349 -0.002429 0.012979
-0.113447 0.878500 0.610844 1.554323 -0.002429 0.013007
-0.113473 0.878501 0.610819 1.554295 -0.002428 0.013036
-0.113501 0.878502 0.610794 1.554267 -0.002428 0.013067
-0.113528 0.878503 0.610768 1.554238 -0.002427 0.013098
-0.113555 0.878504 0.610743 1.554210 -0.002427 0.013129
-0.113578 0.878504 0.610718 1.554182 -0.002427 0.013155
-0.113598 0.878503 0.610693 1.554154 -0.002427 0.013178
-0.113616 0.878501 0.610668 1.554126 -0.002428 0.013199
-0.120629 0.873443 0.625629 1.570813 0.001805 0.022793
-0.108592 0.877640 0.618468 1.563101 -0.001636 0.008236
-0.108901 0.881174 0.615335 1.559420 -0.002497 0.007365
-0.100283 0.887139 0.593444 1.534248 -0.007274 -0.003785
-0.096541 0.876205 0.654282 1.602961 0.011038 -0.004332
-0.107126 0.876068 0.636431 1.583484 0.003833 0.006993
-0.097756 0.883023 0.615802 1.559469 -0.000121 -0.005485
-0.109685 0.879594 0.622228 1.567728 -0.002555 0.008252
-0.093123 0.881194 0.635232 1.582547 0.002789 -0.010511
-0.104583 0.873054 0.650758 1.600058 0.007596 0.005244
-0.093464 0.880964 0.630121 1.575734 0.004040 -0.009648
-0.095001 0.889175 0.609532 1.551145 -0.001101 -0.010016
-0.103470 0.881768 0.624476 1.569708 0.000173 0.001132
-0.064107 0.894075 0.630144 1.574119 0.006509 -0.045981
-0.116529 0.874832 0.630463 1.577030 0.000171 0.017850
-0.104250 0.874371 0.645604 1.594925 0.002771 0.003996
-0.102374 0.883947 0.623540 1.568048 0.000404 -0.000451
-0.114483 0.876138 0.639473 1.586207 0.004519 0.015570
-0.113596 0.872335 0.640322 1.588897 0.001609 0.015372
-0.100491 0.877705 0.648304 1.596582 0.007312 -0.000428
-0.099619 0.880437 0.635022 1.581837 0.002122 -0.002657
-0.096483 0.885965 0.625322 1.568249 0.005333 -0.006424
-0.125008 0.873802 0.624937 1.570999 -0.003543 0.028034
-0.097520 0.886282 0.612139 1.555107 -0.003547 -0.006359
-0.122893 0.873168 0.627578 1.574754 -0.003997 0.025875
-0.090524 0.884162 0.631867 1.577618 0.002816 -0.013791
-0.103196 0.881070 0.634107 1.579608 0.006191 0.002345
-0.117338 0.876606 0.629512 1.576300 -0.002818 0.018634
-0.080589 0.886911 0.637001 1.583519 0.002983 -0.025984
-0.077293 0.892309 0.616660 1.559157 0.002036 -0.030257
-0.050231 0.888987 0.652594 1.600740 0.012495 -0.060635
-0.106191 0.876986 0.649837 1.599818 0.003318 0.005711
-0.093166 0.880972 0.649033 1.597834 0.007615 -0.009754
-0.139839 0.874699 0.615470 1.560064 -0.006497 0.045069
-0.101119 0.884415 0.620157 1.564073 -0.000430 -0.001285
-0.117252 0.879249 0.617342 1.560901 0.000530 0.018724
-0.117368 0.879264 0.617333 1.560882 0.000509 0.018825
-0.117447 0.879275 0.617307 1.560851 0.000500 0.018898
-0.117485 0.879276 0.617279 1.560819 0.000498 0.018934
-0.117510 0.879276 0.617249 1.560785 0.000495 0.018958
-0.117530 0.879275 0.617218 1.560749 0.000494 0.018979
-0.117549 0.879274 0.617186 1.560713 0.000492 0.019000
-0.117567 0.879273 0.617154 1.560677 0.000489 0.019020
-0.101594 0.884453 0.619949 1.563793 -0.000575 -0.000887
-0.101613 0.884453 0.619916 1.563757 -0.000578 -0.000867
-0.101631 0.884452 0.619884 1.563722 -0.000581 -0.000846
-0.101649 0.884452 0.619852 1.563686 -0.000584 -0.000826
-0.101666 0.884451 0.619820 1.563650 -0.000587 -0.000806
-0.101684 0.884451 0.619788 1.563614 -0.000591 -0.000786
-0.101702 0.884450 0.619756 1.563578 -0.000593 -0.000766
-0.101720 0.884450 0.619724 1.563542 -0.000595 -0.000746
-0.101738 0.884450 0.619692 1.563506 -0.000598 -0.000726
-0.099038 0.884749 0.613475 1.556867 -0.002660 -0.003865
-0.131747 0.876624 0.591385 1.531761 -0.007001 0.035578
-0.103331 0.888834 0.584845 1.523344 -0.004716 0.000273
-0.108158 0.876680 0.641589 1.589861 0.001822 0.007912
-0.108427 0.879540 0.635146 1.581520 0.003267 0.008160
-0.126116 0.877990 0.607011 1.548961 -0.002163 0.028326
-0.101603 0.884816 0.614895 1.556968 0.002580 -0.000756
-0.129301 0.872095 0.619272 1.564607 -0.002656 0.033394
-0.086395 0.891573 0.631448 1.575543 0.004723 -0.020166
-0.112388 0.880315 0.622667 1.566489 0.001927 0.011928
-0.094666 0.887738 0.617431 1.561454 -0.002800 -0.010235
-0.097295 0.887072 0.627543 1.571276 0.003674 -0.007196
-0.091084 0.884564 0.632753 1.578175 0.002925 -0.013418
-0.096417 0.884652 0.617212 1.560447 0.001331 -0.007044
-0.103809 0.881943 0.624246 1.570265 -0.002632 0.000907
-0.086772 0.894221 0.613769 1.557041 -0.003017 -0.021256
-0.084929 0.891623 0.609656 1.552841 -0.003086 -0.022466
-0.084020 0.895882 0.607291 1.549774 -0.004229 -0.024721
-0.098921 0.879392 0.642583 1.590893 0.003781 -0.003221
-0.116909 0.872789 0.624205 1.570332 -0.000779 0.018859
-0.108479 0.878337 0.638977 1.586203 0.004753 0.007357
-0.089687 0.887657 0.628667 1.574261 0.003591 -0.016041
-0.120228 0.869241 0.629840 1.576937 0.000340 0.023587
-0.123100 0.871172 0.616735 1.561462 -0.001093 0.025963
-0.122272 0.871043 0.630599 1.576708 0.004251 0.025112
-0.097602 0.885482 0.613431 1.558777 -0.004221 -0.006856
-0.097297 0.882696 0.623764 1.570456 -0.002193 -0.006057
-0.099937 0.882794 0.614116 1.558423 -0.000598 -0.003489
-0.089643 0.888793 0.605724 1.551078 -0.007860 -0.016631
-0.114115 0.878010 0.618859 1.564176 0.000065 0.013726
-0.105323 0.882707 0.612339 1.558749 -0.006475 0.002386
-0.104892 0.880076 0.602435 1.546204 -0.005150 0.002737
-0.101398 0.882789 0.624431 1.571826 -0.001594 -0.001993
-0.098472 0.883349 0.606676 1.552721 -0.008284 -0.005326
-0.087759 0.887511 0.593141 1.538225 -0.012381 -0.018130
-0.085055 0.892379 0.629443 1.577664 -0.000011 -0.022840
-0.104948 0.881166 0.603161 1.548666 -0.007021 0.002646
-0.094075 0.888151 0.626375 1.573979 0.000748 -0.011472
-0.099404 0.883484 0.638799 1.587116 0.004669 -0.004222
-0.097149 0.880198 0.600566 1.544861 -0.006425 -0.005644
-0.114346 0.872811 0.601529 1.545277 -0.004612 0.015378
-0.093586 0.884476 0.620978 1.568696 -0.003929 -0.010430
-0.105540 0.881337 0.621960 1.570502 -0.003804 0.003470
-0.105403 0.881246 0.622200 1.570624 -0.004338 0.003321
-0.105618 0.881348 0.622102 1.570451 -0.004398 0.003552
-0.105688 0.881375 0.622076 1.570397 -0.004258 0.003643
-0.105667 0.881356 0.622093 1.570365 -0.004158 0.003601
-0.105618 0.881339 0.622079 1.570299 -0.004040 0.003525
-0.105571 0.881321 0.622066 1.570242 -0.003904 0.003456
-0.092720 0.884421 0.620378 1.568531 -0.005286 -0.011239
-0.105601 0.881327 0.622036 1.570123 -0.003632 0.003455
-0.092777 0.884438 0.620334 1.568400 -0.005008 -0.011210
-0.092806 0.884446 0.620315 1.568336 -0.004871 -0.011195
-0.092834 0.884453 0.620294 1.568270 -0.004734 -0.011181
-0.092852 0.884457 0.620273 1.568204 -0.004594 -0.011178
-0.092860 0.884457 0.620253 1.568140 -0.004456 -0.011186
-0.092863 0.884455 0.620233 1.568075 -0.004318 -0.011200
-0.092863 0.884453 0.620213 1.568009 -0.004181 -0.011217
-0.092863 0.884450 0.620193 1.567944 -0.004044 -0.011234
-0.092862 0.884447 0.620172 1.567878 -0.003907 -0.011252
-0.092861 0.884444 0.620152 1.567813 -0.003768 -0.011271
-0.092860 0.884441 0.620131 1.567747 -0.003631 -0.011289
-0.092859 0.884438 0.620111 1.567681 -0.003493 -0.011308
-0.092858 0.884435 0.620091 1.567616 -0.003355 -0.011326
-0.092856 0.884432 0.620071 1.567551 -0.003218 -0.011345
-0.092856 0.884430 0.620051 1.567486 -0.003079 -0.011364
-0.092854 0.884426 0.620031 1.567420 -0.002941 -0.011382
-0.092853 0.884423 0.620011 1.567355 -0.002803 -0.011401
-0.092851 0.884420 0.619991 1.567290 -0.002665 -0.011420
-0.092850 0.884418 0.619971 1.567224 -0.002527 -0.011439
-0.097252 0.885996 0.622567 1.571108 -0.003956 -0.007239
-0.100492 0.883728 0.625950 1.572425 0.002849 -0.003387
-0.120972 0.871553 0.606680 1.550837 -0.003465 0.023446
-0.111268 0.878628 0.631850 1.580056 0.001984 0.010452
-0.098043 0.885247 0.620848 1.568453 -0.002943 -0.005755
-0.110122 0.878412 0.648615 1.598158 0.007619 0.009776
-0.083346 0.891587 0.641184 1.591503 0.001304 -0.023871
-0.078827 0.892550 0.643367 1.594083 0.002190 -0.029301
-0.086546 0.889279 0.630622 1.579879 -0.002459 -0.019409
-0.097541 0.884458 0.631098 1.579712 -0.000327 -0.006056
-0.077709 0.888946 0.614207 1.562283 -0.009013 -0.029118
-0.105601 0.877115 0.605992 1.550409 -0.003800 0.004519
-0.088409 0.889024 0.633981 1.583094 0.001435 -0.017544
-0.104182 0.877092 0.606330 1.551192 -0.005295 0.003391
-0.127985 0.871821 0.623081 1.569495 0.000654 0.031597
-0.128195 0.871904 0.622996 1.569349 0.000784 0.031794
-0.128244 0.871909 0.623004 1.569324 0.000956 0.031837
-0.128227 0.871895 0.623012 1.569281 0.001082 0.031789
-0.128193 0.871882 0.623000 1.569225 0.001229 0.031728
-0.128159 0.871869 0.622990 1.569174 0.001382 0.031672
-0.128154 0.871863 0.622984 1.569126 0.001531 0.031646
-0.128162 0.871865 0.622965 1.569065 0.001684 0.031635
-0.128176 0.871867 0.622953 1.569012 0.001839 0.031632
-0.104510 0.877095 0.606357 1.550677 -0.004144 0.003412
-0.104526 0.877095 0.606341 1.550619 -0.003992 0.003409
-0.104543 0.877096 0.606325 1.550561 -0.003840 0.003406
-0.104559 0.877096 0.606309 1.550503 -0.003688 0.003402
-0.104576 0.877097 0.606293 1.550446 -0.003536 0.003399
-0.104592 0.877098 0.606277 1.550387 -0.003384 0.003396
-0.104607 0.877098 0.606261 1.550329 -0.003234 0.003392
-0.104622 0.877099 0.606243 1.550269 -0.003081 0.003387
-0.088360 0.886180 0.619101 1.566503 -0.003002 -0.016757
-0.114316 0.874164 0.612833 1.557643 -0.001843 0.015815
-0.102127 0.883424 0.639914 1.589393 0.005086 -0.000893
-0.067288 0.895471 0.633390 1.583769 -0.002373 -0.044742
-0.109078 0.878368 0.638557 1.587535 0.004949 0.008752
-0.116028 0.873511 0.636102 1.584506 0.004826 0.018668
-0.127218 0.867990 0.610861 1.554407 -0.003725 0.034126
-0.095015 0.886320 0.638993 1.588771 0.004879 -0.010991
-0.104281 0.879868 0.631545 1.579527 0.002515 0.002289
-0.109534 0.878991 0.627701 1.576493 -0.002756 0.008952
-0.107475 0.878133 0.632088 1.580283 0.003245 0.006667
-0.104334 0.879991 0.636007 1.584794 0.004365 0.002189
-0.117155 0.873081 0.633085 1.581884 0.001301 0.021274
-0.071325 0.894052 0.612510 1.556745 -0.007316 -0.044732
-0.107050 0.876966 0.614895 1.558615 -0.004151 0.007139
-0.106953 0.876594 0.607535 1.549252 -0.007267 0.007381
-0.089966 0.887033 0.629757 1.578537 -0.000129 -0.019334
-0.098183 0.880109 0.627157 1.573307 0.003048 -0.005467
-0.110755 0.874284 0.627699 1.575934 -0.000818 0.013740
-0.100938 0.879447 0.620084 1.566032 -0.004603 -0.001572
-0.099661 0.879530 0.621080 1.566662 -0.003321 -0.003404
-0.106594 0.875817 0.618136 1.561371 -0.002569 0.007773
-0.102536 0.879112 0.632935 1.582715 0.003400 0.000685
-0.097892 0.879397 0.623637 1.568752 0.000895 -0.005861
-0.101816 0.878220 0.629665 1.578055 0.002127 -0.000010
-0.095877 0.878472 0.615047 1.557431 -0.005653 -0.008058
-0.105039 0.878944 0.631614 1.580994 0.003579 0.004244
-0.102338 0.878034 0.618474 1.561981 -0.003250 0.000990
-0.098407 0.878179 0.616970 1.560286 -0.005680 -0.004415
-0.095505 0.879938 0.618980 1.561752 -0.001970 -0.010111
-0.104823 0.876333 0.619531 1.564209 -0.005583 0.005992
-0.101654 0.879018 0.624623 1.572045 -0.003041 -0.000543
-0.098816 0.880718 0.627569 1.575214 0.002409 -0.005972
-0.099313 0.878962 0.625104 1.571735 0.000020 -0.004024
-0.103321 0.876414 0.619670 1.564556 -0.006143 0.003832
-0.096594 0.880195 0.626293 1.572357 0.004049 -0.009458
-0.102198 0.876966 0.621039 1.565304 -0.002294 0.001914
-0.101244 0.877928 0.624268 1.569822 -0.000123 -0.000067
-0.101458 0.878494 0.627054 1.574769 0.001811 -0.000163
-0.099755 0.877657 0.623898 1.569986 -0.002192 -0.002457
-0.100245 0.877247 0.623957 1.570376 -0.002316 -0.001541
-0.103742 0.878227 0.625088 1.573382 -0.003779 0.004066
-0.099983 0.877903 0.623789 1.569353 -0.001473 -0.002253
-0.098884 0.878545 0.621955 1.566088 -0.001677 -0.004719
-0.100287 0.877457 0.624121 1.569374 0.000763 -0.001626
-0.100063 0.877100 0.623427 1.569003 -0.002038 -0.001642
-0.102130 0.876953 0.624092 1.570672 -0.002557 0.002272
-0.101542 0.876153 0.622460 1.566830 -0.002051 0.002115
-0.102632 0.877310 0.624086 1.570385 -0.001902 0.002867
-0.101978 0.875382 0.620697 1.563623 -0.005074 0.003470
-0.100975 0.877724 0.625397 1.572377 0.000810 -0.000331
-0.102172 0.876707 0.623623 1.569893 -0.004430 0.003398
-0.101748 0.876507 0.624453 1.570266 0.000158 0.002270
-0.102856 0.877288 0.625019 1.572363 -0.001724 0.004172
-0.099050 0.876381 0.624008 1.569076 -0.000020 -0.003483
-0.101221 0.877361 0.623321 1.568440 -0.002338 0.000865
-0.101449 0.877699 0.624958 1.571771 -0.000829 0.001079
-0.101769 0.877715 0.624887 1.571583 -0.000316 0.001617
-0.099758 0.876412 0.623274 1.567658 -0.001221 -0.001949
-0.100422 0.878226 0.626546 1.574744 0.002825 -0.001643
-0.099806 0.877228 0.624614 1.570940 -0.000198 -0.002153
-0.100086 0.877226 0.624551 1.570681 0.000100 -0.001710
-0.101189 0.876307 0.622807 1.566334 -0.000058 0.001334
-0.100008 0.877521 0.625560 1.572082 0.001857 -0.001828
-0.101219 0.877648 0.627149 1.575963 0.002488 0.000694
-0.100511 0.877282 0.625695 1.572846 0.001271 -0.000856
-0.101371 0.877300 0.625315 1.572242 -0.000829 0.001208
-0.101759 0.877967 0.625452 1.572127 0.001458 0.001555
-0.102983 0.876441 0.623398 1.568408 -0.002723 0.004774
-0.100835 0.877634 0.625101 1.571139 0.000498 -0.000238
-0.105129 0.876754 0.621186 1.564268 -0.004627 0.008420
-0.102008 0.877593 0.622120 1.566099 -0.003444 0.001782
-0.101688 0.878363 0.629265 1.579540 0.002632 0.000780
-0.102053 0.878214 0.625174 1.572195 -0.001484 0.001415
-0.103664 0.877315 0.628760 1.578106 0.003390 0.005030
-0.102074 0.876380 0.623119 1.568743 -0.003242 0.002685
-0.102107 0.878451 0.628734 1.578519 0.001288 0.001322
-0.098191 0.878982 0.627881 1.575619 0.004662 -0.006291
-0.099415 0.877313 0.620155 1.562875 -0.002723 -0.003017
-0.098423 0.878443 0.626116 1.573697 0.000368 -0.005193
-0.098620 0.878454 0.625098 1.571264 0.001389 -0.004823
-0.101803 0.879047 0.622988 1.568432 -0.001216 0.000351
-0.094610 0.879128 0.620921 1.565099 -0.002648 -0.011642
-0.102390 0.876770 0.619978 1.564701 -0.005813 0.002765
-0.106746 0.877705 0.629336 1.577917 0.005221 0.008858
-0.099672 0.880079 0.632116 1.583062 0.004614 -0.003748
-0.105787 0.877182 0.620379 1.565863 -0.006346 0.007992
-0.103780 0.879239 0.624752 1.572037 -0.000939 0.003195
-0.102989 0.878006 0.625597 1.571477 0.004529 0.002314
-0.099076 0.878363 0.618447 1.562404 -0.004842 -0.003118
-0.108853 0.878895 0.629954 1.579903 0.001737 0.010959
-0.098489 0.878494 0.620389 1.565410 -0.002410 -0.004267
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.106915 0.879256 0.629944 1.579295 0.003327 0.007619
-0.102741 0.877419 0.617113 1.561614 -0.005397 0.002973
-0.097496 0.878454 0.620460 1.565848 -0.003429 -0.005018
-0.087839 0.881737 0.617911 1.562846 -0.004777 -0.020042
-0.117551 0.877589 0.636132 1.586833 0.008566 0.022051
-0.081245 0.880448 0.607220 1.549035 -0.012823 -0.027474
-0.097944 0.880194 0.623634 1.570287 -0.000447 -0.005166
-0.118559 0.877476 0.642471 1.593847 0.012592 0.022699
-0.136879 0.861664 0.584859 1.517372 -0.009022 0.052837
-0.075822 0.883948 0.599955 1.541399 -0.014680 -0.034324
-0.099663 0.873834 0.583122 1.518731 -0.016993 0.000031
-0.102011 0.884003 0.646116 1.598108 0.011082 -0.001467
-0.060952 0.878986 0.553647 1.484884 -0.035250 -0.048463
-0.100353 0.882846 0.652261 1.606027 0.009317 -0.002865
-0.099436 0.880136 0.614518 1.559579 -0.004068 -0.002753
-0.111615 0.875840 0.625998 1.572323 0.004012 0.012881
-0.120180 0.870036 0.598215 1.538011 -0.002988 0.024831
-0.095473 0.882643 0.614939 1.562056 -0.008037 -0.008090
-0.103595 0.879991 0.630356 1.579393 -0.001102 0.002491
-0.106537 0.880099 0.637066 1.586255 0.003451 0.005513
-0.084525 0.888847 0.631202 1.580755 -0.001175 -0.022232
-0.100033 0.881634 0.648488 1.598751 0.007647 -0.002243
-0.075975 0.892623 0.640549 1.592433 -0.002881 -0.032622
-0.091792 0.883749 0.605747 1.551367 -0.008348 -0.012343
-0.098528 0.880809 0.612653 1.557476 -0.000901 -0.004150
-0.106149 0.881207 0.618276 1.564451 -0.001037 0.004422
-0.102422 0.881418 0.601111 1.545442 -0.004883 -0.000247
-0.096186 0.886777 0.625349 1.572524 0.002153 -0.008823
-0.122817 0.875143 0.612206 1.556948 0.001210 0.024259
-0.122631 0.875116 0.612164 1.556839 0.001452 0.024014
-0.116922 0.880339 0.633779 1.580985 0.007516 0.016128
-0.116783 0.880316 0.633796 1.580940 0.007755 0.015945
-0.110002 0.880387 0.616000 1.561501 0.000222 0.008540
-0.096561 0.887759 0.612675 1.559433 -0.005276 -0.008185
-0.096513 0.887766 0.612682 1.559380 -0.005036 -0.008271
-0.094024 0.884899 0.622489 1.569958 -0.002688 -0.010189
-0.118980 0.871421 0.602091 1.544615 -0.003285 0.022048
-0.107729 0.881439 0.622576 1.569051 0.000993 0.006181
-0.099878 0.881428 0.625821 1.572931 -0.000232 -0.002625
-0.124466 0.875110 0.628768 1.576223 0.002068 0.027527
-0.106985 0.881269 0.616773 1.562893 -0.001953 0.005602
-0.105854 0.877890 0.583971 1.524565 -0.010720 0.005604
-0.058514 0.897787 0.662197 1.616487 0.006273 -0.054403
-0.121372 0.877564 0.614852 1.559339 0.001328 0.023160
-0.087357 0.881902 0.596061 1.538855 -0.009313 -0.017104
-0.030385 0.893735 0.589064 1.532342 -0.018010 -0.085546
-0.122686 0.878668 0.659487 1.611321 0.012601 0.024697
-0.135343 0.873169 0.619393 1.565058 0.000932 0.040857
-0.087131 0.886581 0.605288 1.549704 -0.006719 -0.018161
-0.132309 0.874198 0.638616 1.587936 0.002474 0.037574
-0.083210 0.886614 0.618127 1.564771 -0.005534 -0.022486
-0.175046 0.859737 0.624376 1.569870 0.004322 0.091201
-0.050239 0.894808 0.700038 1.660214 0.015531 -0.062732
-0.086321 0.888721 0.648091 1.599161 0.003915 -0.019739
-0.128379 0.875519 0.624180 1.571051 -0.000363 0.032844
-0.079451 0.887940 0.651264 1.603412 0.002745 -0.027616
-0.078921 0.886964 0.652459 1.603956 0.006367 -0.027988
-0.054306 0.891457 0.660919 1.613934 0.009190 -0.057747
-0.099751 0.880913 0.594880 1.536192 -0.006636 -0.002112
-0.153784 0.866529 0.608330 1.551074 0.000921 0.064797
-0.174746 0.863963 0.708457 1.670481 0.016972 0.091004
-0.079511 0.887464 0.635833 1.585106 0.001706 -0.027367
-0.094756 0.885097 0.670179 1.625041 0.009277 -0.008599
-0.085900 0.884890 0.619209 1.565063 -0.002038 -0.019435
-0.087244 0.883536 0.616457 1.561245 0.000612 -0.017738
-0.149395 0.876539 0.681553 1.638077 0.013854 0.057866
-0.090648 0.880015 0.608702 1.551951 -0.003164 -0.012320
-0.075306 0.880842 0.581409 1.520410 -0.011531 -0.030596
-0.094731 0.883650 0.599141 1.541773 -0.007886 -0.007881
-0.069422 0.885647 0.625165 1.572132 -0.001394 -0.038622
-0.131545 0.877681 0.610886 1.554982 -0.002406 0.036620
-0.132937 0.876718 0.608766 1.552191 0.000196 0.038300
-0.091213 0.886645 0.642762 1.593168 0.000662 -0.012894
-0.099344 0.883093 0.633322 1.581223 0.003864 -0.002803
-0.082069 0.882633 0.600955 1.542815 -0.007129 -0.022631
-0.085779 0.881357 0.597480 1.538526 -0.004850 -0.018237
-0.108383 0.880760 0.629455 1.576542 0.000639 0.008730
-0.082277 0.883510 0.634975 1.583396 0.002260 -0.022717
-0.071949 0.884948 0.608772 1.552427 -0.004439 -0.035148
-0.115847 0.883820 0.615213 1.560133 -0.003833 0.017389
-0.074165 0.881893 0.620742 1.565927 0.002546 -0.032454
-0.108846 0.881274 0.661740 1.615042 0.006301 0.009498
-0.083673 0.883536 0.597559 1.538235 -0.002696 -0.021303
-0.078120 0.879921 0.669403 1.624200 0.010277 -0.027199
-0.132073 0.879758 0.610335 1.553976 -0.006977 0.037183
-0.123772 0.881063 0.608448 1.551587 -0.003796 0.026867
-0.086622 0.881509 0.643692 1.593083 0.003770 -0.017687
-0.083787 0.884567 0.609352 1.552212 -0.002326 -0.021222
-0.131577 0.880826 0.581580 1.519071 -0.010203 0.036517
-0.075224 0.879685 0.653401 1.604768 0.010175 -0.030355
-0.091374 0.883972 0.629269 1.575520 0.001876 -0.011709
-0.105950 0.883743 0.603436 1.545078 -0.004998 0.005185
-0.106651 0.880664 0.647515 1.597617 0.001008 0.006623
-0.111795 0.878770 0.642750 1.591366 0.005506 0.013542
-0.068483 0.886258 0.599291 1.539613 -0.001511 -0.039623
-0.106655 0.883131 0.612450 1.555522 -0.005581 0.006231
-0.094742 0.882424 0.628830 1.574846 0.004162 -0.006951
-0.074536 0.882490 0.621822 1.566316 0.003303 -0.031628
-0.119157 0.875574 0.647022 1.597527 0.000201 0.022317
-0.130733 0.877450 0.644561 1.593983 0.000050 0.035853
-0.130783 0.877449 0.644460 1.593936 0.000177 0.035870
-0.130816 0.877448 0.644399 1.593894 0.000225 0.035887
-0.130840 0.877449 0.644355 1.593854 0.000242 0.035904
-0.130859 0.877449 0.644315 1.593815 0.000248 0.035920
-0.130876 0.877451 0.644279 1.593775 0.000248 0.035937
-0.130892 0.877452 0.644243 1.593736 0.000246 0.035953
-0.130907 0.877454 0.644208 1.593696 0.000243 0.035969
-0.130923 0.877455 0.644173 1.593656 0.000240 0.035986
-0.130937 0.877456 0.644138 1.593617 0.000237 0.036002
-0.130952 0.877458 0.644104 1.593578 0.000233 0.036018
-0.130966 0.877460 0.644070 1.593540 0.000230 0.036034
-0.130980 0.877461 0.644036 1.593501 0.000227 0.036050
-0.130994 0.877463 0.644003 1.593463 0.000224 0.036066
-0.131008 0.877464 0.643969 1.593425 0.000220 0.036081
-0.131022 0.877466 0.643936 1.593386 0.000218 0.036097
-0.131036 0.877467 0.643902 1.593348 0.000215 0.036112
