x y z alpha beta gamma
-0.091889 0.879539 0.637889 1.587626 -0.002483 -0.008169
-0.091885 0.879542 0.637875 1.587621 -0.002452 -0.008163
-0.091880 0.879545 0.637862 1.587617 -0.002421 -0.008158
-0.091876 0.879548 0.637848 1.587612 -0.002390 -0.008152
-0.091872 0.879551 0.637834 1.587607 -0.002360 -0.008147
-0.095544 0.881971 0.621511 1.567685 -0.000439 -0.002922
-0.092519 0.878250 0.631873 1.578970 -0.004989 -0.007731
-0.100471 0.882815 0.622978 1.569269 -0.001404 0.003203
-0.103597 0.884291 0.614861 1.559813 0.001615 0.007326
-0.099314 0.883239 0.622710 1.569837 0.001452 0.001824
-0.095710 0.881559 0.620774 1.566167 -0.000779 -0.002641
-0.096698 0.880825 0.622113 1.567822 -0.001049 -0.001717
-0.099487 0.881905 0.614004 1.558744 0.002398 0.001966
-0.095592 0.880695 0.621461 1.568404 0.002162 -0.003190
-0.091403 0.880553 0.635225 1.582317 -0.006888 -0.007746
-0.103273 0.886129 0.633546 1.581699 -0.003099 0.007715
-0.106342 0.886617 0.628236 1.575953 -0.000269 0.011610
-0.090415 0.874759 0.622280 1.568006 -0.000784 -0.011071
-0.098218 0.877855 0.625033 1.571978 0.000603 -0.001395
-0.090249 0.874441 0.623048 1.568693 -0.001286 -0.011393
-0.090425 0.874530 0.622960 1.568595 -0.001291 -0.011201
-0.090469 0.874544 0.622964 1.568617 -0.001238 -0.011134
-0.090444 0.874534 0.622966 1.568622 -0.001231 -0.011158
-0.090403 0.874526 0.622950 1.568613 -0.001203 -0.011194
-0.090365 0.874517 0.622935 1.568608 -0.001167 -0.011225
-0.090356 0.874518 0.622923 1.568607 -0.001132 -0.011224
-0.098464 0.877917 0.625080 1.571994 0.000494 -0.001154
-0.098472 0.877925 0.625062 1.571988 0.000533 -0.001132
-0.098480 0.877934 0.625045 1.571981 0.000570 -0.001111
-0.098488 0.877942 0.625028 1.571975 0.000608 -0.001090
-0.098497 0.877950 0.625011 1.571969 0.000646 -0.001068
-0.098506 0.877958 0.624995 1.571963 0.000683 -0.001046
-0.098515 0.877967 0.624978 1.571958 0.000721 -0.001024
-0.098524 0.877975 0.624962 1.571952 0.000758 -0.001002
-0.098536 0.877984 0.624946 1.571947 0.000796 -0.000977
-0.098546 0.877993 0.624929 1.571940 0.000835 -0.000953
-0.098138 0.879557 0.618525 1.565068 0.004098 -0.000733
-0.110616 0.890401 0.629503 1.577164 -0.002404 0.017758
-0.098599 0.884160 0.625265 1.571996 -0.001209 0.001476
-0.097214 0.879373 0.626355 1.572753 -0.002457 -0.001611
-0.100299 0.883460 0.629610 1.577390 -0.000983 0.003162
-0.095290 0.878172 0.618992 1.563964 -0.000069 -0.004682
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.095153 0.882710 0.621500 1.568187 0.002276 -0.003211
-0.094595 0.881107 0.623478 1.569631 -0.001500 -0.004326
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.097685 0.883132 0.620931 1.567005 0.000748 0.000111
-0.095755 0.880378 0.632420 1.581949 0.001396 -0.003792
-0.104345 0.885430 0.621423 1.567076 -0.001440 0.008463
-0.098734 0.881037 0.628370 1.575433 -0.002004 0.000293
-0.099222 0.882078 0.628964 1.576037 -0.002392 0.001291
-0.094497 0.881042 0.623989 1.571875 0.003379 -0.004830
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.101156 0.883342 0.621451 1.567357 0.000830 0.003875
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.094064 0.879282 0.631605 1.579491 -0.002246 -0.006087
-0.095893 0.879684 0.622368 1.569251 0.001890 -0.003361
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.099811 0.881059 0.626572 1.573314 -0.000673 0.001967
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.113048 0.776967 0.666178 1.618100 -0.011593 -0.034176
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.094477 0.883292 0.623832 1.570708 0.000510 -0.003072
-0.095313 0.883917 0.626556 1.575211 0.003475 -0.002042
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.093459 0.880053 0.624034 1.571847 0.002529 -0.005611
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.095283 0.879789 0.626231 1.574036 0.001919 -0.003900
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.092782 0.875174 0.625425 1.573205 0.002350 -0.008832
-0.094477 0.879090 0.622306 1.568261 -0.000147 -0.004817
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.095850 0.878140 0.624930 1.572193 0.001514 -0.003910
-0.095150 0.878831 0.626718 1.574303 0.000376 -0.004169
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.092260 0.876135 0.619962 1.565083 0.000407 -0.008391
-0.095644 0.878293 0.625335 1.572195 0.000541 -0.003969
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.096681 0.879506 0.624088 1.570047 -0.000970 -0.002071
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.098413 0.883548 0.623203 1.571338 0.003827 0.001386
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.130120 0.787930 0.659656 1.618132 0.014108 -0.009847
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.134767 0.790259 0.660919 1.618787 0.011662 -0.003026
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.097600 0.880865 0.621661 1.567124 -0.001537 -0.000521
-0.096289 0.879809 0.620493 1.566033 -0.000062 -0.002327
-0.127575 0.784992 0.668674 1.627182 0.005324 -0.012114
-0.132740 0.789853 0.675294 1.636610 0.005830 -0.002893
-0.134934 0.790190 0.672018 1.631398 0.005108 0.000228
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.095519 0.877067 0.624187 1.571330 0.002172 -0.005076
-0.099729 0.881829 0.627811 1.575863 0.000804 0.001638
-0.100254 0.885693 0.628352 1.575334 -0.002237 0.004162
-0.094145 0.881352 0.640074 1.589872 -0.003428 -0.004626
-0.101628 0.885930 0.629572 1.578349 0.000865 0.005556
-0.104427 0.885738 0.627636 1.576011 0.001700 0.008453
-0.098013 0.882931 0.628982 1.577400 0.001418 0.000391
-0.101620 0.883256 0.622734 1.569027 0.000281 0.004820
-0.101044 0.882546 0.618703 1.564335 0.001421 0.003684
-0.100476 0.882355 0.618707 1.564410 0.001632 0.003132
-0.100104 0.882222 0.618741 1.564445 0.001630 0.002723
-0.099926 0.882189 0.618662 1.564388 0.001716 0.002551
-0.094811 0.881855 0.628173 1.576803 0.002288 -0.003829
-0.100283 0.882724 0.622175 1.568768 0.001341 0.002737
-0.100168 0.882697 0.622140 1.568758 0.001427 0.002637
-0.100113 0.882687 0.622116 1.568760 0.001510 0.002604
-0.100081 0.882692 0.622068 1.568737 0.001599 0.002597
-0.096973 0.880729 0.623959 1.570441 -0.000150 -0.001666
-0.093440 0.879548 0.626376 1.572758 -0.002313 -0.005674
-0.101374 0.882609 0.625563 1.571912 -0.001531 0.004039
-0.099401 0.883472 0.627728 1.576137 0.002387 0.002059
-0.099442 0.882175 0.629136 1.577714 0.001375 0.001692
-0.098924 0.885063 0.629288 1.576608 -0.002836 0.002409
-0.096292 0.879768 0.617268 1.562914 0.002479 -0.002516
-0.093271 0.876309 0.619956 1.565549 0.001347 -0.007134
-0.095482 0.882303 0.633889 1.582861 -0.000963 -0.002371
-0.100641 0.887687 0.620017 1.564903 -0.002498 0.005879
-0.091252 0.878702 0.622725 1.569076 -0.000078 -0.008162
-0.107131 0.887063 0.625504 1.571276 -0.003024 0.012665
-0.096003 0.879927 0.628547 1.577696 0.003717 -0.003000
-0.102517 0.886054 0.633725 1.583450 0.000439 0.006934
-0.144604 0.796404 0.680425 1.640636 -0.000542 0.011376
-0.089112 0.876621 0.622345 1.568349 -0.000658 -0.011298
-0.157484 0.803145 0.676020 1.632140 -0.005246 0.029266
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.092641 0.875657 0.621097 1.565650 -0.001809 -0.007826
-0.105576 0.887343 0.626601 1.574609 0.000879 0.011168
-0.099343 0.881896 0.627034 1.573544 -0.002159 0.002280
-0.165947 0.810201 0.674771 1.624879 -0.018391 0.039229
-0.173167 0.813999 0.671736 1.622753 -0.012460 0.049351
-0.099430 0.883506 0.627509 1.575212 0.000381 0.002902
-0.166346 0.808741 0.675031 1.627474 -0.013190 0.037817
-0.093236 0.876203 0.628000 1.575640 0.000471 -0.007153
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.101338 0.884725 0.626150 1.572970 -0.000351 0.005838
-0.093879 0.879422 0.625016 1.572553 0.001707 -0.004316
-0.101685 0.885443 0.628618 1.575525 -0.002037 0.006347
-0.100034 0.888745 0.629127 1.576688 -0.001263 0.006343
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
