x y z alpha beta gamma
0.079332 0.858824 0.798013 1.738503 -0.013968 -0.214711
0.079331 0.858835 0.797992 1.738491 -0.013935 -0.214692
0.079331 0.858846 0.797971 1.738478 -0.013901 -0.214674
0.079331 0.858857 0.797949 1.738466 -0.013868 -0.214655
0.079331 0.858868 0.797928 1.738454 -0.013835 -0.214636
0.079331 0.858880 0.797907 1.738442 -0.013801 -0.214617
0.084301 0.858324 0.790570 1.728964 -0.015505 -0.220578
0.079351 0.859193 0.796000 1.736224 -0.013545 -0.214962
0.069041 0.868022 0.802432 1.741264 -0.019315 -0.200632
0.069041 0.868032 0.802412 1.741252 -0.019282 -0.200613
0.072605 0.863920 0.793090 1.731815 -0.016314 -0.206274
0.072605 0.863931 0.793069 1.731803 -0.016280 -0.206255
0.072604 0.863943 0.793048 1.731791 -0.016246 -0.206234
0.072602 0.863954 0.793027 1.731780 -0.016212 -0.206215
0.072601 0.863966 0.793006 1.731768 -0.016178 -0.206194
0.072599 0.863977 0.792985 1.731756 -0.016144 -0.206174
0.072598 0.863989 0.792964 1.731744 -0.016110 -0.206153
0.072597 0.864001 0.792943 1.731732 -0.016075 -0.206133
0.072596 0.864012 0.792921 1.731720 -0.016041 -0.206114
0.072595 0.864024 0.792900 1.731708 -0.016007 -0.206093
0.072595 0.864035 0.792878 1.731695 -0.015972 -0.206075
0.072596 0.864046 0.792857 1.731683 -0.015938 -0.206056
0.072597 0.864056 0.792836 1.731671 -0.015904 -0.206039
0.072600 0.864065 0.792814 1.731659 -0.015870 -0.206024
0.072604 0.864074 0.792793 1.731647 -0.015836 -0.206010
0.072609 0.864083 0.792772 1.731635 -0.015801 -0.205996
0.072614 0.864091 0.792750 1.731622 -0.015767 -0.205983
0.072619 0.864099 0.792729 1.731610 -0.015733 -0.205970
0.072624 0.864108 0.792708 1.731598 -0.015699 -0.205957
